runtime,theta,theta,theta,theta,theta,theta,theta,theta,speed,speed,speed,speed,speed,speed,speed,speed,tau,tau,tau,tau,tau,tau,tau,tau,torque,torque,torque,torque,torque,torque,torque,torque,thread_timer,temp,temp,temp,temp,temp,temp,temp,temp
5600,0.395011,7.191817,0.803603,6.381905,1.006664,-4.733555,1.073148,7.207836,0,4.925707,0,4.916011,0,-3.03154,0,2.963666,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,33,-14,38,2,-13,4,8,9.967962,26,25,26,26,27,27,27,27
5610,0.395011,7.241501,0.803603,6.431877,1.006664,-4.854537,1.073148,7.327252,0,4.888861,0,4.962553,0,-3.014571,0,3.014571,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,31,-15,31,2,-13,2,16,10.076953,26,25,26,26,27,27,27,27
5620,0.395011,7.290013,0.803603,6.480996,1.006664,-4.976393,1.073148,7.447595,0,4.84038,0,4.894679,0,-3.009238,0,3.00536,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,22,22,24,3,-8,3,28,9.928407,26,25,26,26,27,27,27,27
5630,0.395011,7.338525,0.803603,6.52986,1.006664,-5.095233,1.073148,7.569344,0,4.852015,0,4.824866,0,-3.025237,0,3.007784,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,27,-8,31,3,-13,4,9,10.026392,26,25,26,26,27,27,27,27
5640,0.395011,7.387187,0.803603,6.57866,1.006664,1.064541,1.073148,1.401911,0,4.873347,0,4.81323,0,-2.99324,0,3.020874,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-22,32,-13,20,3,-12,3,22,10.04204,26,25,26,26,27,27,27,27
5650,0.395011,7.435762,0.803603,6.625574,1.006664,0.948864,1.073148,1.522285,0,4.916011,0,4.819048,0,-3.016026,0,2.995664,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,33,16,28,3,-9,3,17,9.984632,26,25,26,26,27,27,27,27
5660,0.395011,7.485606,0.803603,6.674629,1.006664,0.823727,1.073148,1.644738,0,4.958674,0,4.888861,0,-3.016026,0,2.990331,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-22,33,-15,35,2,-19,3,10,10.011881,26,25,26,26,27,27,27,27
5670,0.395011,7.535471,0.803603,6.723588,1.006664,0.705909,1.073148,1.764271,0,4.941221,0,4.877225,0,-3.007784,0,3.000027,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-19,19,-15,28,3,-15,4,18,9.987436,26,25,26,26,27,27,27,27
5680,0.395011,7.584495,0.803603,6.773262,1.006664,0.582594,1.073148,1.884475,0,4.888861,0,4.894679,0,-3.009238,0,2.998573,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-22,24,-6,36,2,-7,2,12,9.915931,26,25,26,26,27,27,27,27
5690,0.395011,1.349843,0.803603,6.8222,1.006664,0.462379,1.073148,2.006097,0,4.809352,0,4.867529,0,-2.987907,0,3.003906,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,10,27,19,26,10,-12,2,8,10.0685,26,25,26,26,27,27,27,27
5700,0.395011,1.397663,0.803603,6.870254,1.006664,0.344934,1.073148,2.124724,0,4.846198,0,4.861712,0,-3.016995,0,2.984998,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-24,32,-15,29,2,-6,3,21,9.989606,26,25,26,26,27,27,27,27
5710,0.395011,1.446185,0.803603,6.918138,1.006664,0.223163,1.073148,2.241967,0,4.873347,0,4.770566,0,-3.014571,0,2.998573,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,35,-16,30,3,-8,3,12,10.001813,26,25,26,26,27,27,27,27
5720,0.395011,1.495337,0.803603,6.96616,1.006664,0.102618,1.073148,2.365869,0,4.952857,0,4.78802,0,-3.002451,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-25,31,-16,28,2,-13,4,9,9.924927,26,25,26,26,27,27,27,27
5730,0.395011,1.543934,0.803603,7.014459,1.006664,-0.01536,1.073148,2.480981,0,4.925707,0,4.861712,0,-3.025237,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-24,25,-5,25,3,-5,4,11,10.058866,26,25,26,26,27,27,27,27
5740,0.395011,1.593884,0.803603,7.063344,1.006664,-0.137003,1.073148,2.601505,0,4.904375,0,4.910193,0,-2.987907,0,3.023783,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,38,14,29,9,-10,5,8,10.01653,26,25,26,26,27,27,27,27
5750,0.395011,1.642961,0.803603,7.112613,1.006664,-0.257143,1.073148,2.724607,0,4.919889,0,4.925707,0,-3.002451,0,2.99324,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-26,30,-3,30,6,-16,2,10,10.108166,26,25,26,26,27,27,27,27
5760,0.395011,1.692198,0.803603,7.162499,1.006664,-0.380746,1.073148,2.844769,0,4.830684,0,4.910193,0,-3.014571,0,2.998573,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-16,36,-18,39,3,-8,3,17,9.878031,26,25,26,26,27,27,27,27
5770,0.395011,1.740603,0.803603,7.211416,1.006664,-0.50078,1.073148,2.963609,0,4.867529,0,4.846198,0,-2.998573,0,3.000997,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,20,-3,28,6,-5,4,12,9.990193,26,25,26,26,27,27,27,27
5780,0.395011,1.789829,0.803603,7.259779,1.006664,-0.620079,1.073148,3.08277,0,4.861712,0,4.770566,0,-3.042206,0,2.961242,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-18,25,-15,24,2,-9,4,14,9.993904,26,25,26,26,27,27,27,27
5790,0.395011,1.83832,0.803603,7.307918,1.006664,-0.739687,1.073148,3.202602,0,4.898558,0,4.819048,0,-3.020874,0,3.01845,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,38,-18,19,3,-9,4,13,9.941427,26,25,26,26,27,27,27,27
5800,0.395011,1.887557,0.803603,7.356111,1.006664,-0.86264,1.073148,3.323392,0,4.931525,0,4.873347,0,-2.989361,0,3.020874,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,37,-15,26,3,-11,2,12,9.97702,26,25,26,26,27,27,27,27
5810,0.395011,1.936942,0.803603,7.404474,1.006664,-0.980181,1.073148,3.444683,0,4.919889,0,4.894679,0,-3.034449,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,40,-5,39,4,-15,4,9,10.121247,26,25,26,26,27,27,27,27
5820,0.395011,1.985316,0.803603,7.454115,1.006664,-1.099064,1.073148,3.561937,0,4.898558,0,4.931525,0,-2.991785,0,3.025237,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-18,21,-15,32,3,-5,3,17,9.951345,26,25,26,26,27,27,27,27
5830,0.395011,2.034595,0.803603,7.503224,1.006664,-1.223647,1.073148,3.685017,0,4.84038,0,4.867529,0,-3.027661,0,2.986452,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,21,-15,17,3,-8,3,10,9.866319,26,25,26,26,27,27,27,27
5840,0.395011,2.082968,0.803603,7.552641,1.006664,-1.341689,1.073148,3.804007,0,4.824866,0,4.888861,0,-3.042206,0,2.975786,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,34,-16,21,3,-15,3,12,10.044842,26,25,26,26,27,27,27,27
5850,0.395011,2.13148,0.803603,1.317617,1.006664,-1.465292,1.073148,3.922667,0,4.846198,0,4.745356,0,-2.982574,0,3.029116,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,28,-16,16,2,-5,3,21,10.129206,26,25,26,26,27,27,27,27
5860,0.395011,2.17978,0.803603,1.363689,1.006664,-1.580947,1.073148,4.040155,0,4.925707,0,4.803534,0,-3.022328,0,2.991785,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,43,14,44,3,-8,4,11,9.929714,26,25,26,26,27,27,27,27
5870,0.395011,2.229581,0.803603,1.413096,1.006664,-1.703027,1.073148,4.161436,0,4.937343,0,4.819048,0,-3.011662,0,3.00536,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,18,-15,28,3,-19,4,14,9.995642,26,25,26,26,27,27,27,27
5880,0.395011,2.278934,0.803603,1.462503,1.006664,-1.82306,1.073148,4.28654,0,4.925707,0,4.898558,0,-2.982574,0,3.01845,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,25,-15,37,3,-5,4,22,10.013677,26,25,26,26,27,27,27,27
5890,0.395011,2.328086,0.803603,1.510962,1.006664,-1.944959,1.073148,4.403165,0,4.883043,0,4.931525,0,-3.03057,0,2.966575,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-5,34,-15,19,3,-16,4,9,10.075241,26,25,26,26,27,27,27,27
5900,0.395011,2.376364,0.803603,1.559719,1.006664,-2.064343,1.073148,4.525362,0,4.846198,0,4.910193,0,-3.00633,0,3.00633,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,21,-14,38,3,-11,3,10,9.967536,26,25,26,26,27,27,27,27
5910,0.395011,2.425345,0.803603,1.609307,1.006664,-2.187701,1.073148,4.644139,0,4.852015,0,4.883043,0,-3.014571,0,3.014571,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-15,34,-7,28,5,-4,3,26,9.901291,26,25,26,26,27,27,27,27
5920,0.395011,2.474464,0.803603,1.65848,1.006664,-2.309556,1.073148,4.765781,0,4.894679,0,4.830684,0,-3.026207,0,2.984028,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,17,-9,32,3,-12,6,7,9.993857,26,25,26,26,27,27,27,27
5930,0.395011,2.522784,0.803603,1.706598,1.006664,-2.427023,1.073126,4.884409,0,4.919889,0,4.824866,0,-2.99324,0,3.023783,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,25,-15,30,3,-16,5,19,9.970269,26,25,26,26,27,27,27,27
5940,0.395011,2.572628,0.803603,1.754088,1.006664,-2.548793,1.073126,5.00325,0,4.904375,0,4.84038,0,-3.016995,0,2.990331,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-17,32,-16,19,3,-7,4,17,10.030146,26,25,26,26,27,27,27,27
5950,0.395011,2.621439,0.803603,1.803473,1.006664,-2.667901,1.073126,5.125638,0,4.919889,0,4.910193,0,-3.014571,0,2.984998,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-24,29,-3,29,2,-20,4,5,10.001451,26,25,26,26,27,27,27,27
5960,0.395011,2.670579,0.803603,1.851857,1.006664,-2.790278,1.073126,5.242093,0,4.894679,0,4.873347,0,-3.016026,0,3.013117,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-27,27,-14,40,3,-11,3,17,10.008125,26,25,26,26,27,27,27,27
5970,0.395011,2.719411,0.803603,1.901648,1.006664,-2.909151,1.073126,5.365525,0,4.873347,0,4.916011,0,-3.009238,0,3.003906,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,0,-15,29,3,-9,3,12,10.063314,26,25,26,26,27,27,27,27
5980,0.395011,2.768349,0.803603,1.949894,1.006664,-3.029387,1.073126,5.482832,0,4.852015,0,4.910193,0,-2.991785,0,3.010693,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-7,26,24,31,3,-12,3,10,9.876001,26,25,26,26,27,27,27,27
5990,0.395011,2.816818,0.803603,1.999013,1.006664,-3.148388,1.073126,5.603122,0,4.81323,0,4.81323,0,-3.020874,0,3.013117,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,32,-18,15,2,-9,3,18,10.105801,26,25,26,26,27,27,27,27
6000,0.395011,2.865586,0.803603,2.047514,1.006664,-3.273152,1.073126,5.724903,0,4.904375,0,4.770566,0,-3.00633,0,2.991785,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,31,-14,27,4,-10,4,13,9.942669,26,25,26,26,27,27,27,27
6010,0.395011,2.914162,0.803603,2.094439,1.006664,-3.390682,1.073126,5.845789,0,4.916011,0,4.81323,0,-3.000027,0,2.984028,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-22,38,-16,30,3,-17,7,8,10.086685,26,25,26,26,27,27,27,27
6020,0.395011,2.963431,0.803603,2.143623,1.006664,-3.511792,1.073126,5.965301,0,4.958674,0,4.883043,0,-3.025237,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,18,-16,26,3,-7,3,20,9.86913,26,25,26,26,27,27,27,27
6030,0.395011,3.013211,0.803603,2.193168,1.006664,-3.631912,1.073126,6.087231,0,4.904375,0,4.883043,0,-2.984998,0,3.01845,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-19,25,-18,28,3,-14,3,10,10.144418,26,25,26,26,27,27,27,27
6040,0.395011,3.062213,0.803603,2.241829,1.006664,-3.755141,1.073126,6.205859,0,4.883043,0,4.941221,0,-3.020874,0,3.000027,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-31,21,-13,40,3,-9,2,13,9.807827,26,25,26,26,27,27,27,27
6050,0.395011,3.110672,0.803603,2.290927,1.006664,-3.87574,1.073126,6.324412,0,4.830684,0,4.883043,0,-3.016995,0,2.995664,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,44,-14,20,4,-8,3,18,10.074608,26,25,26,26,27,27,27,27
6060,0.395011,3.159834,0.803603,2.340377,1.006664,-3.997319,1.073126,6.446204,0,4.861712,0,4.834562,0,-2.995664,0,3.000027,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,41,-4,38,3,-11,5,8,9.987254,26,25,26,26,27,27,27,27
6070,0.395011,3.207387,0.803603,2.387909,1.006664,-4.116767,1.073126,6.563969,0,4.941221,0,4.830684,0,-3.047539,0,2.971908,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,19,-5,20,3,-8,2,14,10.071637,26,25,26,26,27,27,27,27
6080,0.395011,3.257817,0.803603,2.435409,1.006664,-4.236268,1.073126,6.686677,0,4.919889,0,4.809352,0,-3.013117,0,3.000997,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,31,-13,23,3,-11,3,18,9.894956,26,25,26,26,27,27,27,27
6090,0.395011,3.305882,0.803603,2.484443,1.006664,-4.354736,1.073126,6.802972,0,4.931525,0,4.904375,0,-2.986452,0,3.025237,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,42,-16,35,3,-13,3,10,10.012576,26,25,26,26,27,27,27,27
6100,0.395011,3.356439,0.803603,2.533488,1.006664,-4.478296,1.073126,6.925924,0,4.883043,0,4.898558,0,-3.03057,0,2.981119,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,44,-7,33,3,-15,3,12,9.9705,26,25,26,26,27,27,27,27
6110,0.395011,3.404109,0.803603,2.582629,1.006664,-4.595529,1.073126,7.046214,0,4.867529,0,4.904375,0,-2.982574,0,3.01845,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,30,-16,27,3,-10,4,15,10.115446,26,25,26,26,27,27,27,27
6120,0.395011,3.453037,0.803603,2.632185,1.006664,-4.717214,1.073126,7.166419,0,4.84038,0,4.867529,0,-3.034449,0,2.995664,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-17,15,-5,21,3,-8,4,1,9.868287,26,25,26,26,27,27,27,27
6130,0.395011,3.501485,0.803603,2.680239,1.006664,-4.839847,1.073126,7.288402,0,4.883043,0,4.867529,0,-3.039782,0,2.971908,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,26,-16,23,5,-13,3,14,10.00277,26,25,26,26,27,27,27,27
6140,0.395011,3.550743,0.803603,2.728815,1.006664,-4.961873,1.073126,7.406966,0,4.883043,0,4.770566,0,-2.986452,0,3.029116,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-12,30,-15,33,3,-6,4,13,10.044811,26,25,26,26,27,27,27,27
6150,0.395011,3.599383,0.803603,2.775644,1.006664,-5.077635,1.073126,7.52309,0,4.894679,0,4.81323,0,-3.023783,0,3.003906,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,40,-15,41,2,-13,3,12,9.876589,26,25,26,26,27,27,27,27
6160,0.395011,3.648044,0.803603,2.824604,1.006664,1.08198,1.073126,7.644275,0,4.931525,0,4.873347,0,-3.00633,0,2.987907,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,3,33,-4,26,6,-17,3,12,10.073912,26,25,26,26,27,27,27,27
6170,0.395011,3.69792,0.803603,2.873488,1.006664,0.963426,1.073126,1.482988,0,4.931525,0,4.916011,0,-2.994694,0,3.022328,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,16,-5,21,4,-11,3,13,9.926941,26,25,26,26,27,27,27,27
6180,0.395011,3.746901,0.803603,2.922096,1.006664,0.844393,1.073126,1.599794,0,4.898558,0,4.931525,0,-3.032994,0,2.959788,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,10,24,-16,39,6,-11,3,9,9.970457,26,25,26,26,27,27,27,27
6190,0.395011,3.795413,0.803603,2.972025,1.006664,0.720386,1.073126,1.723365,0,4.81323,0,4.898558,0,-3.016995,0,2.997118,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,23,-11,35,11,-5,3,11,10.179564,26,25,26,26,27,27,27,27
6200,0.395011,3.843893,0.803603,3.020985,1.006664,0.599883,1.073126,1.840714,0,4.84038,0,4.861712,0,-3.01845,0,3.026207,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,35,-5,32,1,-6,4,24,9.893872,26,25,26,26,27,27,27,27
6210,0.395011,3.893141,0.803603,3.069327,1.006664,0.480968,1.073126,1.961132,0,4.898558,0,4.809352,0,-3.023783,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,34,-15,21,3,-12,3,13,10.088381,26,25,26,26,27,27,27,27
6220,0.395011,3.942377,0.803603,3.11867,1.006664,0.359048,1.073126,2.085736,0,4.941221,0,4.819048,0,-2.995664,0,3.022328,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,25,-16,22,3,-13,5,21,9.915199,26,25,26,26,27,27,27,27
6230,0.395011,3.990964,0.803603,3.165637,1.006664,0.240346,1.073126,2.204758,0,4.937343,0,4.852015,0,-3.016995,0,3.003906,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-15,26,-15,29,3,-13,4,14,9.932107,26,25,26,26,27,27,27,27
6240,0.395011,4.040925,0.803603,3.215204,1.006664,0.118341,1.073126,2.322747,0,4.888861,0,4.867529,0,-3.000027,0,2.963666,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,38,-15,41,3,-14,3,7,10.030031,26,25,26,26,27,27,27,27
6250,0.395011,4.089948,0.803603,3.264249,1.006664,0.000448,1.073126,2.440639,0,4.861712,0,4.916011,0,-3.016026,0,3.014571,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-19,44,-21,40,4,-10,3,18,9.903471,26,25,26,26,27,27,27,27
6260,0.395011,4.137832,0.803603,3.312708,1.006664,-0.121471,1.073126,2.561025,0,4.81323,0,4.867529,0,-3.014571,0,3.00633,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,33,-15,27,2,-5,3,20,10.104024,26,25,26,26,27,27,27,27
6270,0.395011,4.186216,0.803603,3.36203,1.006664,-0.240195,1.073126,2.68124,0,4.883043,0,4.898558,0,-2.99324,0,3.00536,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-16,21,-19,18,3,-13,3,8,9.930439,26,25,26,26,27,27,27,27
6280,0.395011,4.234739,0.803603,3.410233,1.006664,-0.362242,1.073126,2.802914,0,4.883043,0,4.782202,0,-3.019904,0,3.016995,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,6,26,-16,23,3,-8,3,14,10.046588,26,25,26,26,27,27,27,27
6290,0.395011,4.284444,0.803603,3.458681,1.006664,-0.483928,1.073126,2.926187,0,4.941221,0,4.809352,0,-3.003906,0,2.987907,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,29,14,37,3,-11,4,10,9.991147,26,25,26,26,27,27,27,27
6300,0.395011,4.33368,0.803603,3.506288,1.006664,-0.606007,1.073126,3.045614,0,4.941221,0,4.830684,0,-3.016995,0,2.990331,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-21,45,-1,18,4,-15,3,8,10.016372,26,25,26,26,27,27,27,27
6310,0.395011,4.383055,0.803603,3.555098,1.006664,-0.724134,1.073126,3.1652,0,4.898558,0,4.916011,0,-3.025237,0,2.995664,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,9,23,1,36,3,-8,3,24,9.861438,26,25,26,26,27,27,27,27
6320,0.395011,4.43209,0.803603,3.604175,1.006664,-0.845691,1.073126,3.285575,0,4.904375,0,4.937343,0,-2.982574,0,3.011662,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-22,28,21,28,3,-9,3,11,10.125015,26,25,26,26,27,27,27,27
6330,0.395011,4.481369,0.803603,3.65421,1.006664,-0.967461,1.073126,3.405801,0,4.852015,0,4.910193,0,-3.022328,0,3.010693,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-26,22,17,43,3,-7,3,11,9.954287,26,25,26,26,27,27,27,27
6340,0.395011,4.529178,0.803603,3.70204,1.006664,-1.084992,1.073126,3.523022,0,4.846198,0,4.867529,0,-3.016995,0,2.984998,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,39,-6,29,3,-8,2,16,9.948133,26,25,26,26,27,27,27,27
6350,0.395011,4.578947,0.803603,3.751874,1.006664,-1.207999,1.073126,3.647861,0,4.824866,0,4.81323,0,-2.995664,0,3.00536,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-24,39,15,32,3,-10,3,7,10.148985,26,25,26,26,27,27,27,27
6360,0.395011,4.626756,0.803603,3.799406,1.006664,-1.327436,1.073126,3.764199,0,4.904375,0,4.84038,0,-3.04366,0,2.977241,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,29,-13,30,3,-12,5,12,9.873163,26,25,26,26,27,27,27,27
6370,0.395011,4.675332,0.803603,3.846917,1.006664,-1.448311,1.073126,3.880813,0,4.947039,0,4.84038,0,-2.995664,0,2.982574,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-24,21,-17,35,2,-9,3,20,10.035387,26,25,26,26,27,27,27,27
6380,0.395011,4.725336,0.803603,3.896228,1.006664,-1.571221,1.073126,4.00449,0,4.962553,0,4.855894,0,-3.00633,0,3.025237,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-15,27,-5,26,1,-13,3,12,9.983415,26,25,26,26,27,27,27,27
6390,0.395011,4.774423,0.803603,3.94523,1.006664,-1.688773,1.073126,4.125973,0,4.916011,0,4.867529,0,-3.027661,0,2.990331,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-20,25,-6,37,2,-15,6,10,10.101867,26,25,26,26,27,27,27,27
6400,0.395011,4.823127,0.803603,3.994413,1.006664,-1.807465,1.073126,4.244558,0,4.797716,0,4.919889,0,-2.982574,0,3.002451,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,40,-14,25,3,-7,3,17,9.880405,26,25,26,26,27,27,27,27
6410,0.395011,4.871448,0.803603,4.043223,1.006664,-1.929172,1.073126,4.364794,0,4.830684,0,4.898558,0,-3.03154,0,2.997118,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,5,28,-16,31,4,-11,3,8,9.894494,26,25,26,26,27,27,27,27
6420,0.395011,4.920556,0.803603,4.0923,1.006664,-2.053328,1.073126,4.485362,0,4.894679,0,4.803534,0,-3.027661,0,2.968029,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,12,27,-15,23,4,-20,3,13,10.12172,26,25,26,26,27,27,27,27
6430,0.395011,4.968237,0.803603,4.139566,1.006664,-2.170838,1.073126,4.602359,0,4.898558,0,4.782202,0,-2.982574,0,3.022328,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,24,-15,29,3,-6,3,15,9.986256,26,25,26,26,27,27,27,27
6440,0.395011,5.017452,0.803603,4.18762,1.006664,-2.28954,1.073126,4.721754,0,4.904375,0,4.791898,0,-3.01845,0,3.019904,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-23,25,15,28,3,-14,4,8,9.929922,26,25,26,26,27,27,27,27
6450,0.395011,5.067456,0.803603,4.236196,1.006664,-2.411555,1.073126,4.844632,0,4.916011,0,4.919889,0,-2.99324,0,2.987907,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,46,-5,30,3,-14,3,8,10.07503,26,25,26,26,27,27,27,27
6460,0.395011,5.116576,0.803603,4.285198,1.006664,-2.534636,1.073126,4.966562,0,4.877225,0,4.919889,0,-3.009238,0,3.023783,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,8,25,-16,14,3,-10,3,18,9.99477,26,25,26,26,27,27,27,27
6470,0.395011,5.165386,0.803603,4.33453,1.006664,-2.650633,1.073126,5.085073,0,4.852015,0,4.937343,0,-3.03154,0,2.973362,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,-4.900805,-62.5,7,32,-18,44,1,-13,3,11,9.974981,26,25,26,26,27,27,27,27
